rating_id,trip_id,customer_id,driver_id,rating,comment
2509,2509,68,278,1,Great ride
2510,2510,796,36,1,Driver was polite
2511,2511,913,499,4,Driver was polite
2512,2512,136,187,1,Driver was polite
2513,2513,926,97,5,Great ride
2514,2514,220,63,3,Very comfortable
2515,2515,656,408,4,Great ride
2516,2516,138,12,3,Could be better
2517,2517,26,480,5,Good experience
2518,2518,688,395,1,Average service
2519,2519,748,500,2,Driver was polite
2520,2520,582,182,5,Average service
2521,2521,561,432,4,Great ride
2522,2522,60,24,1,Could be better
2523,2523,303,162,3,Good experience
2524,2524,420,29,2,Very comfortable
2525,2525,821,36,5,Very comfortable
2526,2526,410,297,4,Great ride
2527,2527,426,497,2,Good experience
2528,2528,339,189,3,Good experience
2529,2529,145,23,5,Could be better
2530,2530,835,236,1,Average service
2531,2531,868,58,5,Good experience
2532,2532,821,229,2,Driver was polite
2533,2533,979,39,2,Average service
2534,2534,255,161,4,Great ride
2535,2535,884,244,4,Driver was polite
2536,2536,646,99,4,Could be better
2537,2537,327,368,3,Could be better
2538,2538,721,495,3,Very comfortable
2539,2539,311,324,3,Average service
2540,2540,123,398,5,Average service
2541,2541,874,159,4,Driver was polite
2542,2542,348,258,5,Driver was polite
2543,2543,40,175,3,Average service
2544,2544,491,32,2,Average service
2545,2545,349,399,5,Average service
2546,2546,310,356,5,Good experience
2547,2547,558,347,1,Average service
2548,2548,794,20,2,Great ride
2549,2549,331,144,3,Very comfortable
2550,2550,356,420,3,Driver was polite
2551,2551,323,70,1,Very comfortable
2552,2552,659,479,4,Driver was polite
2553,2553,633,359,5,Driver was polite
2554,2554,66,153,4,Very comfortable
2555,2555,961,316,3,Very comfortable
2556,2556,5,28,2,Could be better
2557,2557,886,365,4,Very comfortable
2558,2558,985,437,1,Driver was polite
2559,2559,321,467,4,Could be better
2560,2560,403,334,3,Very comfortable
2561,2561,468,146,3,Could be better
2562,2562,733,275,4,Average service
2563,2563,575,343,5,Great ride
2564,2564,631,19,2,Driver was polite
2565,2565,318,239,1,Good experience
2566,2566,328,303,5,Driver was polite
2567,2567,92,475,4,Average service
2568,2568,143,186,2,Great ride
2569,2569,79,122,5,Could be better
2570,2570,449,157,1,Driver was polite
2571,2571,299,161,2,Driver was polite
2572,2572,485,16,4,Could be better
2573,2573,530,374,3,Good experience
2574,2574,600,159,2,Could be better
2575,2575,539,212,2,Very comfortable
2576,2576,490,38,2,Good experience
2577,2577,770,328,1,Average service
2578,2578,386,130,5,Good experience
2579,2579,75,334,5,Very comfortable
2580,2580,678,415,4,Very comfortable
2581,2581,281,44,4,Could be better
2582,2582,843,373,1,Average service
2583,2583,126,432,4,Average service
2584,2584,411,200,2,Could be better
2585,2585,583,63,4,Driver was polite
2586,2586,879,284,2,Very comfortable
2587,2587,513,74,3,Good experience
2588,2588,419,379,2,Driver was polite
2589,2589,941,71,3,Great ride
2590,2590,203,287,1,Great ride
2591,2591,409,415,4,Could be better
2592,2592,264,415,4,Good experience
2593,2593,117,291,2,Good experience
2594,2594,809,189,3,Average service
2595,2595,458,398,2,Good experience
2596,2596,434,50,2,Could be better
2597,2597,945,314,2,Average service
2598,2598,134,66,5,Average service
2599,2599,224,306,2,Good experience
2600,2600,87,154,2,Average service
2601,2601,668,209,4,Driver was polite
2602,2602,716,359,2,Great ride
2603,2603,526,314,1,Could be better
2604,2604,537,114,2,Great ride
2605,2605,894,492,1,Could be better
2606,2606,115,260,1,Average service
2607,2607,517,32,4,Great ride
2608,2608,520,402,2,Great ride
2609,2609,181,354,5,Great ride
2610,2610,842,467,4,Could be better
2611,2611,717,229,3,Average service
2612,2612,255,290,5,Very comfortable
2613,2613,967,470,4,Good experience
2614,2614,717,200,5,Very comfortable
2615,2615,781,230,1,Could be better
2616,2616,861,307,5,Very comfortable
2617,2617,501,256,1,Driver was polite
2618,2618,621,359,1,Average service
2619,2619,818,168,5,Average service
2620,2620,473,334,1,Average service
2621,2621,558,195,4,Very comfortable
2622,2622,903,289,4,Great ride
2623,2623,776,263,3,Great ride
2624,2624,20,270,2,Good experience
2625,2625,330,243,4,Great ride
2626,2626,168,285,3,Average service
2627,2627,147,118,4,Great ride
2628,2628,643,172,3,Very comfortable
2629,2629,802,250,3,Average service
2630,2630,164,182,4,Driver was polite
2631,2631,552,116,3,Average service
2632,2632,579,376,1,Average service
2633,2633,248,80,3,Very comfortable
2634,2634,689,107,2,Great ride
2635,2635,644,480,5,Could be better
2636,2636,326,273,1,Average service
2637,2637,172,442,4,Good experience
2638,2638,56,206,3,Average service
2639,2639,129,303,3,Very comfortable
2640,2640,446,264,2,Good experience
2641,2641,908,9,1,Average service
2642,2642,888,304,2,Could be better
2643,2643,428,411,3,Very comfortable
2644,2644,244,91,3,Driver was polite
2645,2645,911,373,5,Good experience
2646,2646,953,298,1,Average service
2647,2647,310,52,2,Great ride
2648,2648,623,145,2,Great ride
2649,2649,10,197,1,Driver was polite
2650,2650,260,10,4,Very comfortable
2651,2651,7,107,1,Average service
2652,2652,425,423,1,Good experience
2653,2653,232,438,4,Driver was polite
2654,2654,573,189,1,Great ride
2655,2655,491,486,5,Good experience
2656,2656,892,15,5,Good experience
2657,2657,772,399,2,Driver was polite
2658,2658,834,332,4,Average service
2659,2659,392,195,4,Average service
2660,2660,272,266,5,Very comfortable
2661,2661,446,157,2,Average service
2662,2662,196,185,5,Very comfortable
2663,2663,650,170,3,Very comfortable
2664,2664,289,477,4,Could be better
2665,2665,989,338,2,Could be better
2666,2666,794,268,4,Very comfortable
2667,2667,86,91,4,Average service
2668,2668,782,106,4,Average service
2669,2669,678,31,4,Average service
2670,2670,268,401,5,Great ride
2671,2671,855,122,4,Driver was polite
2672,2672,383,366,5,Great ride
2673,2673,84,322,4,Average service
2674,2674,398,81,5,Good experience
2675,2675,754,50,2,Very comfortable
2676,2676,749,339,4,Great ride
2677,2677,156,269,3,Average service
2678,2678,719,248,5,Driver was polite
2679,2679,654,76,2,Very comfortable
2680,2680,212,297,3,Great ride
2681,2681,389,192,1,Very comfortable
2682,2682,331,364,1,Average service
2683,2683,476,319,3,Very comfortable
2684,2684,166,333,1,Could be better
2685,2685,642,489,4,Good experience
2686,2686,568,211,2,Average service
2687,2687,211,360,1,Driver was polite
2688,2688,104,1,2,Very comfortable
2689,2689,481,75,1,Good experience
2690,2690,912,227,3,Great ride
2691,2691,836,264,5,Average service
2692,2692,1000,116,3,Could be better
2693,2693,33,249,4,Great ride
2694,2694,81,209,4,Could be better
2695,2695,788,182,4,Driver was polite
2696,2696,718,226,4,Driver was polite
2697,2697,326,118,3,Could be better
2698,2698,397,208,2,Could be better
2699,2699,384,136,4,Great ride
2700,2700,144,93,3,Very comfortable
2701,2701,685,176,5,Could be better
2702,2702,654,80,3,Great ride
2703,2703,748,218,3,Could be better
2704,2704,273,296,2,Driver was polite
2705,2705,988,281,1,Average service
2706,2706,352,404,1,Great ride
2707,2707,154,251,2,Could be better
2708,2708,31,323,1,Average service
2709,2709,181,481,5,Could be better
2710,2710,74,401,3,Driver was polite
2711,2711,697,287,3,Could be better
2712,2712,245,330,2,Could be better
2713,2713,68,197,1,Driver was polite
2714,2714,282,13,1,Driver was polite
2715,2715,562,371,3,Could be better
2716,2716,904,147,1,Could be better
2717,2717,104,22,3,Great ride
2718,2718,114,70,3,Very comfortable
2719,2719,806,39,3,Great ride
2720,2720,956,4,5,Great ride
2721,2721,551,235,4,Driver was polite
2722,2722,77,334,2,Good experience
2723,2723,71,274,3,Average service
2724,2724,196,414,1,Great ride
2725,2725,926,239,3,Could be better
2726,2726,3,10,4,Very comfortable
2727,2727,214,30,3,Could be better
2728,2728,945,368,4,Driver was polite
2729,2729,390,459,5,Very comfortable
2730,2730,377,467,3,Great ride
2731,2731,723,283,2,Average service
2732,2732,225,367,1,Average service
2733,2733,950,37,5,Good experience
2734,2734,585,239,3,Great ride
2735,2735,279,110,3,Driver was polite
2736,2736,851,283,1,Average service
2737,2737,941,150,5,Very comfortable
2738,2738,981,6,5,Great ride
2739,2739,297,328,1,Could be better
2740,2740,971,478,4,Driver was polite
2741,2741,76,402,5,Good experience
2742,2742,789,107,4,Could be better
2743,2743,230,145,5,Average service
2744,2744,4,173,5,Could be better
2745,2745,653,275,3,Driver was polite
2746,2746,29,242,4,Great ride
2747,2747,108,143,1,Very comfortable
2748,2748,417,430,5,Driver was polite
2749,2749,202,44,5,Average service
2750,2750,763,398,3,Average service
2751,2751,575,7,1,Great ride
2752,2752,417,248,2,Average service
2753,2753,194,251,1,Driver was polite
2754,2754,742,235,1,Driver was polite
2755,2755,297,75,4,Very comfortable
2756,2756,434,282,5,Average service
2757,2757,267,446,3,Average service
2758,2758,370,377,4,Driver was polite
2759,2759,468,190,3,Great ride
2760,2760,819,442,4,Driver was polite
2761,2761,663,147,2,Very comfortable
2762,2762,667,170,5,Could be better
2763,2763,353,69,4,Good experience
2764,2764,65,130,2,Good experience
2765,2765,562,89,2,Good experience
2766,2766,149,385,3,Could be better
2767,2767,171,168,4,Could be better
2768,2768,913,4,4,Good experience
2769,2769,860,401,5,Good experience
2770,2770,513,206,4,Good experience
2771,2771,158,340,4,Average service
2772,2772,801,251,1,Very comfortable
2773,2773,623,337,1,Great ride
2774,2774,966,26,4,Could be better
2775,2775,201,168,5,Average service
2776,2776,399,301,1,Driver was polite
2777,2777,227,412,5,Great ride
2778,2778,360,208,3,Great ride
2779,2779,969,17,1,Good experience
2780,2780,652,310,3,Could be better
2781,2781,475,109,4,Average service
2782,2782,426,103,3,Very comfortable
2783,2783,268,385,5,Great ride
2784,2784,331,462,3,Great ride
2785,2785,745,408,4,Could be better
2786,2786,629,210,4,Could be better
2787,2787,519,295,3,Great ride
2788,2788,214,237,5,Very comfortable
2789,2789,857,47,5,Average service
2790,2790,376,349,2,Very comfortable
2791,2791,754,423,4,Great ride
2792,2792,133,267,3,Could be better
2793,2793,987,116,1,Average service
2794,2794,326,295,4,Good experience
2795,2795,120,484,2,Could be better
2796,2796,460,431,2,Good experience
2797,2797,969,226,5,Average service
2798,2798,612,286,1,Average service
2799,2799,375,208,5,Great ride
2800,2800,138,273,1,Could be better
2801,2801,5,415,1,Good experience
2802,2802,836,47,4,Very comfortable
2803,2803,205,85,2,Great ride
2804,2804,452,325,5,Average service
2805,2805,432,170,4,Very comfortable
2806,2806,398,398,4,Average service
2807,2807,431,166,3,Great ride
2808,2808,650,291,1,Could be better
2809,2809,959,55,1,Great ride
2810,2810,41,104,2,Average service
2811,2811,805,185,4,Driver was polite
2812,2812,757,261,1,Could be better
2813,2813,435,284,3,Good experience
2814,2814,193,411,5,Good experience
2815,2815,972,395,4,Great ride
2816,2816,628,105,1,Good experience
2817,2817,181,53,5,Could be better
2818,2818,792,21,5,Average service
2819,2819,985,24,2,Good experience
2820,2820,562,347,3,Great ride
2821,2821,976,146,4,Could be better
2822,2822,945,250,5,Driver was polite
2823,2823,943,283,1,Very comfortable
2824,2824,311,482,2,Could be better
2825,2825,333,408,2,Great ride
2826,2826,369,385,1,Could be better
2827,2827,609,190,4,Great ride
2828,2828,744,457,2,Good experience
2829,2829,193,182,5,Average service
2830,2830,328,124,3,Driver was polite
2831,2831,970,289,1,Driver was polite
2832,2832,589,97,5,Very comfortable
2833,2833,814,102,3,Good experience
2834,2834,17,295,4,Very comfortable
2835,2835,714,251,1,Could be better
2836,2836,713,351,5,Average service
2837,2837,357,448,2,Average service
2838,2838,405,447,3,Very comfortable
2839,2839,985,399,4,Average service
2840,2840,126,36,5,Great ride
2841,2841,553,14,4,Could be better
2842,2842,393,376,2,Average service
2843,2843,402,75,1,Good experience
2844,2844,385,130,5,Could be better
2845,2845,985,403,5,Great ride
2846,2846,571,167,3,Good experience
2847,2847,545,402,3,Good experience
2848,2848,420,137,3,Great ride
2849,2849,351,359,2,Average service
2850,2850,735,66,2,Driver was polite
2851,2851,471,307,4,Very comfortable
2852,2852,734,484,1,Very comfortable
2853,2853,887,326,1,Great ride
2854,2854,641,268,1,Average service
2855,2855,743,331,5,Average service
2856,2856,641,491,4,Good experience
2857,2857,304,490,5,Good experience
2858,2858,362,253,1,Average service
2859,2859,888,139,1,Driver was polite
2860,2860,940,110,4,Good experience
2861,2861,524,159,5,Driver was polite
2862,2862,968,411,5,Could be better
2863,2863,779,385,1,Could be better
2864,2864,998,151,2,Driver was polite
2865,2865,970,143,4,Very comfortable
2866,2866,671,350,3,Great ride
2867,2867,947,310,1,Could be better
2868,2868,513,49,1,Very comfortable
2869,2869,638,256,4,Very comfortable
2870,2870,505,485,3,Could be better
2871,2871,992,131,5,Great ride
2872,2872,63,417,1,Great ride
2873,2873,195,248,1,Very comfortable
2874,2874,462,103,4,Average service
2875,2875,226,430,5,Good experience
2876,2876,345,186,3,Driver was polite
2877,2877,61,431,3,Great ride
2878,2878,416,26,2,Driver was polite
2879,2879,974,371,4,Great ride
2880,2880,847,40,2,Very comfortable
2881,2881,491,292,3,Good experience
2882,2882,463,316,4,Could be better
2883,2883,665,7,5,Could be better
2884,2884,643,315,2,Could be better
2885,2885,448,355,3,Good experience
2886,2886,990,417,1,Good experience
2887,2887,150,270,4,Good experience
2888,2888,844,433,5,Driver was polite
2889,2889,931,65,3,Average service
2890,2890,641,47,1,Could be better
2891,2891,800,464,4,Could be better
2892,2892,470,173,1,Could be better
2893,2893,442,347,5,Very comfortable
2894,2894,820,248,3,Very comfortable
2895,2895,721,359,3,Great ride
2896,2896,668,116,2,Could be better
2897,2897,427,381,4,Great ride
2898,2898,894,75,3,Good experience
2899,2899,825,356,5,Driver was polite
2900,2900,902,300,2,Very comfortable
2901,2901,836,178,3,Very comfortable
2902,2902,185,4,2,Average service
2903,2903,536,99,5,Driver was polite
2904,2904,220,452,1,Driver was polite
2905,2905,842,43,4,Great ride
2906,2906,948,52,4,Average service
2907,2907,22,282,1,Could be better
2908,2908,483,83,5,Driver was polite
2909,2909,403,248,5,Great ride
2910,2910,158,336,5,Could be better
2911,2911,85,401,3,Could be better
2912,2912,344,397,5,Great ride
2913,2913,590,497,5,Average service
2914,2914,500,210,4,Good experience
2915,2915,516,304,1,Average service
2916,2916,941,185,3,Driver was polite
2917,2917,663,235,4,Very comfortable
2918,2918,899,473,5,Driver was polite
2919,2919,430,490,4,Could be better
2920,2920,918,8,4,Driver was polite
2921,2921,518,81,1,Great ride
2922,2922,47,423,5,Very comfortable
2923,2923,51,83,1,Very comfortable
2924,2924,690,366,2,Very comfortable
2925,2925,580,389,3,Very comfortable
2926,2926,671,474,3,Good experience
2927,2927,419,11,5,Very comfortable
2928,2928,125,210,3,Could be better
2929,2929,189,458,5,Driver was polite
2930,2930,700,224,3,Average service
2931,2931,285,398,4,Average service
2932,2932,559,460,2,Average service
2933,2933,29,118,3,Great ride
2934,2934,301,50,5,Could be better
2935,2935,478,79,3,Great ride
2936,2936,702,14,2,Good experience
2937,2937,814,477,5,Good experience
2938,2938,940,29,3,Great ride
2939,2939,829,231,4,Average service
2940,2940,903,325,3,Average service
2941,2941,372,410,1,Very comfortable
2942,2942,978,270,1,Very comfortable
2943,2943,87,38,2,Good experience
2944,2944,419,178,1,Good experience
2945,2945,380,432,2,Average service
2946,2946,486,215,1,Average service
2947,2947,455,286,5,Driver was polite
2948,2948,294,83,3,Good experience
2949,2949,160,71,1,Very comfortable
2950,2950,609,281,5,Average service
2951,2951,210,343,2,Could be better
2952,2952,250,411,2,Very comfortable
2953,2953,159,366,5,Great ride
2954,2954,907,459,5,Average service
2955,2955,982,219,3,Driver was polite
2956,2956,975,433,3,Good experience
2957,2957,737,155,5,Average service
2958,2958,144,60,4,Could be better
2959,2959,357,105,2,Average service
2960,2960,479,469,1,Average service
2961,2961,514,162,4,Could be better
2962,2962,703,437,2,Could be better
2963,2963,246,311,1,Could be better
2964,2964,900,230,3,Driver was polite
2965,2965,369,17,5,Average service
2966,2966,49,240,3,Driver was polite
2967,2967,497,275,3,Good experience
2968,2968,513,106,3,Good experience
2969,2969,85,500,3,Average service
2970,2970,642,238,1,Very comfortable
2971,2971,581,127,4,Good experience
2972,2972,255,480,4,Good experience
2973,2973,840,211,4,Very comfortable
2974,2974,119,87,1,Very comfortable
2975,2975,924,17,3,Could be better
2976,2976,944,193,3,Good experience
2977,2977,9,8,4,Driver was polite
2978,2978,195,8,1,Good experience
2979,2979,909,95,4,Could be better
2980,2980,701,393,5,Very comfortable
2981,2981,697,29,3,Great ride
2982,2982,243,364,1,Average service
2983,2983,756,94,1,Good experience
2984,2984,737,486,5,Driver was polite
2985,2985,333,123,3,Driver was polite
2986,2986,47,102,1,Driver was polite
2987,2987,384,486,2,Average service
2988,2988,931,495,4,Could be better
2989,2989,938,409,1,Could be better
2990,2990,663,222,3,Average service
2991,2991,691,13,3,Driver was polite
2992,2992,80,26,2,Very comfortable
2993,2993,377,337,5,Average service
2994,2994,280,452,2,Could be better
2995,2995,695,174,4,Great ride
2996,2996,792,346,2,Very comfortable
2997,2997,452,147,1,Very comfortable
2998,2998,752,41,5,Average service
2999,2999,718,406,2,Driver was polite
3000,3000,279,348,4,Average service
3001,3001,707,464,2,Driver was polite
3002,3002,10,412,3,Average service
3003,3003,140,272,1,Driver was polite
3004,3004,194,179,5,Average service
3005,3005,271,123,4,Average service
3006,3006,417,53,1,Great ride
3007,3007,22,191,3,Good experience
3008,3008,836,162,4,Good experience
3009,3009,514,191,2,Very comfortable
3010,3010,293,449,2,Average service
3011,3011,647,47,5,Driver was polite
3012,3012,421,270,1,Could be better
3013,3013,22,77,3,Great ride
3014,3014,259,376,4,Driver was polite
3015,3015,840,374,4,Could be better
3016,3016,761,421,3,Good experience
3017,3017,807,412,1,Good experience
3018,3018,981,401,2,Great ride
3019,3019,77,231,2,Good experience
3020,3020,951,137,2,Very comfortable
3021,3021,379,43,2,Very comfortable
3022,3022,658,79,3,Very comfortable
3023,3023,269,58,4,Great ride
3024,3024,74,451,4,Average service
3025,3025,174,138,4,Driver was polite
3026,3026,7,274,2,Could be better
3027,3027,557,212,3,Could be better
3028,3028,555,83,2,Good experience
3029,3029,584,105,1,Average service
3030,3030,482,293,2,Good experience
3031,3031,11,327,5,Good experience
3032,3032,660,433,1,Driver was polite
3033,3033,747,71,1,Good experience
3034,3034,278,128,5,Could be better
3035,3035,538,495,2,Very comfortable
3036,3036,246,447,1,Could be better
3037,3037,361,291,1,Driver was polite
3038,3038,238,233,4,Good experience
3039,3039,576,74,5,Very comfortable
3040,3040,514,176,4,Good experience
3041,3041,130,146,5,Good experience
3042,3042,227,457,4,Driver was polite
3043,3043,883,165,5,Driver was polite
3044,3044,263,12,1,Great ride
3045,3045,900,96,1,Very comfortable
3046,3046,181,30,5,Good experience
3047,3047,282,446,4,Very comfortable
3048,3048,937,53,1,Great ride
3049,3049,657,123,2,Driver was polite
3050,3050,458,391,1,Great ride
3051,3051,246,193,4,Driver was polite
3052,3052,757,201,3,Average service
3053,3053,185,127,2,Driver was polite
3054,3054,815,272,5,Good experience
3055,3055,546,335,2,Average service
3056,3056,65,331,3,Could be better
3057,3057,463,402,2,Good experience
3058,3058,221,359,5,Great ride
3059,3059,491,378,1,Could be better
3060,3060,400,366,1,Average service
3061,3061,428,371,4,Very comfortable
3062,3062,845,341,3,Great ride
3063,3063,627,231,4,Could be better
3064,3064,378,81,1,Good experience
3065,3065,929,298,3,Average service
3066,3066,929,9,1,Could be better
3067,3067,691,271,1,Good experience
3068,3068,418,248,2,Could be better
3069,3069,277,90,3,Could be better
3070,3070,223,414,1,Good experience
3071,3071,930,350,2,Could be better
3072,3072,264,473,4,Could be better
3073,3073,165,460,1,Great ride
3074,3074,971,254,4,Average service
3075,3075,76,407,1,Good experience
3076,3076,195,157,1,Driver was polite
3077,3077,716,479,5,Average service
3078,3078,346,467,2,Very comfortable
3079,3079,696,148,3,Good experience
3080,3080,769,76,4,Average service
3081,3081,22,140,3,Very comfortable
3082,3082,722,328,4,Driver was polite
3083,3083,416,277,4,Good experience
3084,3084,49,245,5,Great ride
3085,3085,501,268,5,Good experience
3086,3086,588,466,5,Great ride
3087,3087,113,184,4,Average service
3088,3088,552,244,1,Very comfortable
3089,3089,869,37,2,Great ride
3090,3090,710,211,4,Great ride
3091,3091,580,222,5,Could be better
3092,3092,631,300,3,Driver was polite
3093,3093,221,211,1,Great ride
3094,3094,497,243,1,Driver was polite
3095,3095,159,365,1,Great ride
3096,3096,123,74,3,Could be better
3097,3097,814,20,2,Great ride
3098,3098,887,232,3,Could be better
3099,3099,984,126,4,Driver was polite
3100,3100,604,419,5,Good experience
3101,3101,705,411,2,Driver was polite
3102,3102,839,498,1,Driver was polite
3103,3103,898,399,4,Driver was polite
3104,3104,20,115,5,Driver was polite
3105,3105,581,489,5,Great ride
3106,3106,69,53,3,Average service
3107,3107,810,308,4,Great ride
3108,3108,671,392,5,Could be better
3109,3109,971,332,3,Good experience
3110,3110,256,351,3,Average service
3111,3111,57,306,4,Very comfortable
3112,3112,646,51,3,Driver was polite
3113,3113,308,448,2,Very comfortable
3114,3114,465,306,4,Very comfortable
3115,3115,776,340,1,Good experience
3116,3116,548,345,4,Great ride
3117,3117,216,357,4,Could be better
3118,3118,649,106,5,Great ride
3119,3119,593,94,4,Good experience
3120,3120,533,309,1,Great ride
3121,3121,818,17,5,Good experience
3122,3122,315,13,1,Driver was polite
3123,3123,151,433,1,Average service
3124,3124,362,271,4,Great ride
3125,3125,111,408,5,Very comfortable
3126,3126,447,370,5,Good experience
3127,3127,112,477,4,Driver was polite
3128,3128,699,49,4,Driver was polite
3129,3129,732,126,2,Great ride
3130,3130,641,4,3,Very comfortable
3131,3131,28,149,4,Good experience
3132,3132,412,250,4,Good experience
3133,3133,878,97,5,Could be better
3134,3134,612,292,4,Average service
3135,3135,435,99,3,Driver was polite
3136,3136,939,67,5,Driver was polite
3137,3137,188,196,1,Average service
3138,3138,51,310,2,Very comfortable
3139,3139,358,394,3,Good experience
3140,3140,562,57,1,Average service
3141,3141,948,155,1,Driver was polite
3142,3142,426,151,1,Very comfortable
3143,3143,4,276,5,Good experience
3144,3144,269,12,3,Good experience
3145,3145,875,418,5,Good experience
3146,3146,130,145,5,Very comfortable
3147,3147,13,141,3,Could be better
3148,3148,658,106,1,Good experience
3149,3149,911,307,1,Could be better
3150,3150,104,407,5,Average service
3151,3151,345,44,2,Average service
3152,3152,524,284,5,Good experience
3153,3153,850,294,1,Very comfortable
3154,3154,109,407,5,Good experience
3155,3155,876,126,2,Average service
3156,3156,457,122,1,Very comfortable
3157,3157,809,469,2,Driver was polite
3158,3158,45,154,1,Good experience
3159,3159,210,374,4,Good experience
3160,3160,793,204,1,Very comfortable
3161,3161,805,59,4,Very comfortable
3162,3162,545,208,1,Could be better
3163,3163,322,146,3,Could be better
3164,3164,823,327,5,Average service
3165,3165,701,185,2,Could be better
3166,3166,898,89,2,Good experience
3167,3167,543,485,5,Good experience
3168,3168,585,187,1,Could be better
3169,3169,53,214,4,Very comfortable
3170,3170,708,229,1,Good experience
3171,3171,886,361,4,Very comfortable
3172,3172,560,276,3,Could be better
3173,3173,120,273,3,Driver was polite
3174,3174,703,104,1,Average service
3175,3175,394,31,2,Very comfortable
3176,3176,140,102,3,Average service
3177,3177,662,71,2,Driver was polite
3178,3178,197,177,5,Average service
3179,3179,78,145,2,Very comfortable
3180,3180,434,299,4,Very comfortable
3181,3181,150,178,3,Great ride
3182,3182,750,187,2,Average service
3183,3183,485,421,4,Driver was polite
3184,3184,330,468,5,Could be better
3185,3185,587,373,1,Driver was polite
3186,3186,889,133,2,Driver was polite
3187,3187,452,333,1,Average service
3188,3188,317,433,4,Very comfortable
3189,3189,333,317,5,Driver was polite
3190,3190,312,61,3,Driver was polite
3191,3191,569,349,3,Average service
3192,3192,291,267,1,Driver was polite
3193,3193,605,9,5,Very comfortable
3194,3194,1,25,5,Great ride
3195,3195,330,155,4,Very comfortable
3196,3196,454,170,2,Driver was polite
3197,3197,178,493,3,Could be better
3198,3198,538,308,2,Great ride
3199,3199,910,3,2,Great ride
3200,3200,614,134,2,Great ride
3201,3201,832,155,3,Good experience
3202,3202,300,216,3,Very comfortable
3203,3203,250,420,2,Average service
3204,3204,346,194,5,Good experience
3205,3205,831,213,3,Driver was polite
3206,3206,462,163,4,Great ride
3207,3207,154,126,2,Great ride
3208,3208,228,493,2,Very comfortable
3209,3209,569,277,4,Great ride
3210,3210,393,99,3,Could be better
3211,3211,499,82,2,Average service
3212,3212,772,206,4,Average service
3213,3213,65,18,4,Good experience
3214,3214,223,158,1,Great ride
3215,3215,826,160,2,Good experience
3216,3216,383,144,5,Average service
3217,3217,467,97,1,Good experience
3218,3218,601,214,1,Great ride
3219,3219,180,342,3,Great ride
3220,3220,103,468,1,Could be better
3221,3221,750,342,3,Could be better
3222,3222,35,117,1,Good experience
3223,3223,409,190,2,Great ride
3224,3224,311,339,3,Average service
3225,3225,905,15,5,Very comfortable
3226,3226,146,138,5,Could be better
3227,3227,149,255,5,Could be better
3228,3228,525,1,4,Great ride
3229,3229,958,149,5,Very comfortable
3230,3230,771,310,2,Great ride
3231,3231,228,127,4,Driver was polite
3232,3232,495,137,2,Could be better
3233,3233,38,177,1,Good experience
3234,3234,762,360,3,Could be better
3235,3235,705,381,1,Very comfortable
3236,3236,802,364,1,Very comfortable
3237,3237,362,1,1,Average service
3238,3238,431,48,1,Driver was polite
3239,3239,473,84,4,Great ride
3240,3240,647,46,1,Good experience
3241,3241,466,459,3,Good experience
3242,3242,556,26,1,Average service
3243,3243,48,326,1,Very comfortable
3244,3244,52,394,4,Average service
3245,3245,357,213,3,Great ride
3246,3246,824,335,1,Great ride
3247,3247,119,366,5,Very comfortable
3248,3248,960,89,1,Driver was polite
3249,3249,209,409,3,Driver was polite
3250,3250,862,350,1,Good experience
3251,3251,135,484,2,Average service
3252,3252,448,231,1,Average service
3253,3253,16,44,3,Great ride
3254,3254,464,103,4,Good experience
3255,3255,82,300,2,Great ride
3256,3256,644,293,1,Good experience
3257,3257,944,353,3,Very comfortable
3258,3258,679,414,4,Driver was polite
3259,3259,967,338,3,Very comfortable
3260,3260,12,381,3,Good experience
3261,3261,822,22,2,Average service
3262,3262,206,184,3,Average service
3263,3263,478,84,4,Very comfortable
3264,3264,858,341,2,Good experience
3265,3265,351,63,1,Very comfortable
3266,3266,619,25,5,Very comfortable
3267,3267,918,141,2,Average service
3268,3268,622,349,2,Good experience
3269,3269,472,121,2,Very comfortable
3270,3270,910,22,4,Could be better
3271,3271,9,252,3,Good experience
3272,3272,447,472,2,Great ride
3273,3273,91,38,4,Driver was polite
3274,3274,290,81,3,Good experience
3275,3275,122,22,1,Very comfortable
3276,3276,982,109,3,Could be better
3277,3277,775,58,3,Driver was polite
3278,3278,19,63,4,Could be better
3279,3279,946,430,2,Driver was polite
3280,3280,651,3,3,Average service
3281,3281,954,401,1,Very comfortable
3282,3282,572,348,5,Could be better
3283,3283,44,129,5,Good experience
3284,3284,245,245,1,Average service
3285,3285,67,462,4,Average service
3286,3286,448,425,3,Driver was polite
3287,3287,389,347,1,Good experience
3288,3288,40,272,3,Good experience
3289,3289,233,205,4,Very comfortable
3290,3290,871,248,5,Good experience
3291,3291,964,478,2,Driver was polite
3292,3292,238,498,4,Average service
3293,3293,634,89,2,Great ride
3294,3294,688,234,1,Good experience
3295,3295,286,60,4,Good experience
3296,3296,280,373,3,Average service
3297,3297,847,50,2,Average service
3298,3298,185,481,4,Could be better
3299,3299,152,344,4,Good experience
3300,3300,423,211,5,Could be better
3301,3301,57,298,2,Great ride
3302,3302,386,481,3,Great ride
3303,3303,457,264,2,Could be better
3304,3304,101,96,4,Great ride
3305,3305,71,125,4,Great ride
3306,3306,500,268,1,Driver was polite
3307,3307,890,362,2,Great ride
3308,3308,783,372,5,Great ride
3309,3309,832,136,2,Average service
