trip_id,customer_id,driver_id,pickup_location,drop_location,distance_km,fare_amount,payment_method,trip_status,trip_timestamp
3600,415,416,Banjara Hills,Koramangala,15.44,314.52,Card,Completed,2026-03-09 03:34:40
3601,4,442,Banjara Hills,Hitech City,16.8,394.66,UPI,Completed,2025-11-22 03:07:40
3602,124,306,Andheri,Connaught Place,20.43,487.31,UPI,Completed,2026-04-15 11:20:31
3603,934,158,Andheri,Whitefield,28.89,467.19,Card,Completed,2025-09-08 18:26:00
3604,235,372,Koramangala,Hitech City,28.35,582.46,Cash,Completed,2025-11-05 16:26:38
3605,662,362,Indiranagar,Gachibowli,10.43,222.47,Cash,Completed,2025-11-08 08:44:01
3606,302,221,Andheri,Koramangala,26.12,394.7,Card,Completed,2025-09-21 04:53:10
3607,505,163,Banjara Hills,Indiranagar,27.57,422.04,Cash,Completed,2025-08-18 17:39:06
3608,574,37,Koramangala,Andheri,15.99,281.1,UPI,Cancelled,2025-12-01 22:25:20
3609,237,74,Koramangala,Banjara Hills,25.63,519.07,Cash,Completed,2026-03-04 13:03:05
3610,662,58,Connaught Place,Connaught Place,6.19,125.87,Card,Cancelled,2026-05-07 20:41:18
3611,570,265,Andheri,Banjara Hills,12.25,241.92,Card,Completed,2025-12-08 13:27:46
3612,91,100,Hitech City,Indiranagar,5.67,107.13,Cash,Completed,2025-11-15 10:25:07
3613,162,419,Andheri,Gachibowli,7.99,158.99,UPI,Completed,2026-01-10 21:11:27
3614,866,115,Koramangala,Gachibowli,5.63,123.76,UPI,Cancelled,2025-10-18 06:53:08
3615,913,484,Whitefield,Gachibowli,18.05,371.53,UPI,Completed,2026-07-13 00:11:28
3616,245,382,Whitefield,Andheri,17.34,385.1,Card,Cancelled,2025-12-24 05:54:26
3617,241,319,Indiranagar,Andheri,11.15,186.44,Card,Completed,2025-07-27 17:50:35
3618,830,283,Hitech City,Koramangala,17.32,395.99,Cash,Completed,2026-03-15 21:27:25
3619,383,202,Koramangala,Indiranagar,13.55,216.65,UPI,Cancelled,2026-02-20 09:16:59
3620,803,129,Hitech City,Koramangala,8.09,182.26,Cash,Completed,2026-03-23 21:00:08
3621,306,450,Hitech City,Connaught Place,22.35,425.66,Card,Completed,2026-01-18 19:00:26
3622,248,255,Hitech City,Andheri,11.91,249.58,Card,Completed,2026-01-07 11:23:49
3623,620,353,Hitech City,Banjara Hills,7.9,148.58,UPI,Completed,2026-05-01 11:01:26
3624,563,351,Hitech City,Hitech City,27.15,544.01,Card,Completed,2026-06-12 22:55:53
3625,532,500,Koramangala,Banjara Hills,5.09,112.73,UPI,Completed,2025-11-26 03:12:15
3626,369,32,Banjara Hills,Andheri,22.0,344.28,Card,Completed,2025-12-14 07:03:10
3627,728,399,Hitech City,Connaught Place,11.85,280.63,Cash,Completed,2026-05-07 08:15:26
3628,319,127,Andheri,Indiranagar,8.69,213.4,Card,Completed,2026-01-30 01:04:53
3629,557,70,Connaught Place,Gachibowli,9.3,155.1,Card,Completed,2026-02-13 20:23:36
3630,169,220,Gachibowli,Gachibowli,20.09,367.22,UPI,Completed,2026-06-11 13:11:02
3631,284,315,Indiranagar,Hitech City,25.39,544.71,UPI,Completed,2026-02-28 13:07:45
3632,175,275,Connaught Place,Connaught Place,26.15,637.21,Cash,Completed,2025-11-13 05:44:47
3633,338,475,Banjara Hills,Whitefield,19.84,480.1,UPI,Completed,2025-08-11 05:19:08
3634,667,462,Indiranagar,Indiranagar,4.47,107.74,UPI,Completed,2026-04-22 18:57:46
3635,491,343,Whitefield,Andheri,23.58,589.05,UPI,Completed,2026-06-14 14:29:27
3636,890,219,Hitech City,Hitech City,27.13,639.57,UPI,Completed,2026-06-30 04:20:32
3637,363,79,Andheri,Gachibowli,13.21,238.8,Cash,Cancelled,2026-07-22 14:20:04
3638,214,377,Indiranagar,Connaught Place,12.98,232.83,UPI,Cancelled,2026-01-16 04:01:11
3639,375,314,Banjara Hills,Gachibowli,21.16,465.99,Card,Completed,2025-09-19 12:13:07
3640,556,118,Whitefield,Andheri,5.72,98.78,UPI,Completed,2025-10-29 20:36:31
3641,770,214,Connaught Place,Banjara Hills,13.99,347.65,Card,Completed,2026-03-03 09:19:30
3642,917,463,Hitech City,Andheri,28.06,502.99,Card,Completed,2026-07-04 16:05:30
3643,889,96,Koramangala,Connaught Place,23.21,522.33,Card,Completed,2025-12-26 18:50:06
3644,507,383,Hitech City,Whitefield,11.65,178.42,UPI,Completed,2025-11-08 05:18:03
3645,681,3,Andheri,Banjara Hills,23.73,377.05,Card,Completed,2025-09-22 16:41:21
3646,930,105,Andheri,Whitefield,4.83,106.21,Card,Completed,2025-09-08 13:36:35
3647,679,23,Hitech City,Andheri,7.86,146.32,UPI,Cancelled,2026-02-01 16:13:20
3648,908,145,Banjara Hills,Whitefield,13.06,243.39,Card,Completed,2026-01-10 21:58:21
3649,882,259,Whitefield,Whitefield,19.54,479.46,UPI,Completed,2026-02-26 01:16:02
3650,9,103,Connaught Place,Hitech City,6.72,146.24,Card,Completed,2026-02-09 21:12:02
3651,481,475,Connaught Place,Andheri,14.38,239.21,Card,Completed,2026-04-12 10:26:41
3652,442,436,Whitefield,Gachibowli,22.38,474.89,Cash,Completed,2025-09-10 17:22:10
3653,374,492,Banjara Hills,Koramangala,12.69,244.54,UPI,Completed,2026-07-16 22:58:49
3654,621,204,Indiranagar,Gachibowli,21.13,395.07,Cash,Completed,2026-04-14 05:00:03
3655,76,245,Banjara Hills,Connaught Place,4.61,85.3,Cash,Cancelled,2025-09-02 23:33:11
3656,244,207,Hitech City,Hitech City,26.43,527.3,Cash,Completed,2026-05-18 09:29:56
3657,451,38,Gachibowli,Indiranagar,21.25,489.84,Card,Completed,2025-08-28 19:05:50
3658,50,207,Gachibowli,Banjara Hills,27.77,585.85,Cash,Completed,2026-01-30 05:12:43
3659,327,51,Whitefield,Gachibowli,19.07,444.94,Card,Completed,2026-01-23 09:31:05
3660,228,454,Koramangala,Banjara Hills,4.67,116.41,Card,Completed,2026-07-06 11:33:45
3661,702,472,Connaught Place,Banjara Hills,5.6,96.41,Card,Completed,2025-12-11 17:17:59
3662,658,98,Whitefield,Koramangala,27.08,515.55,Card,Completed,2025-11-26 05:34:36
3663,948,185,Gachibowli,Indiranagar,6.15,117.9,UPI,Completed,2025-11-30 19:43:18
3664,297,35,Andheri,Whitefield,9.76,160.18,Card,Completed,2025-10-23 10:39:13
3665,856,452,Connaught Place,Indiranagar,23.32,582.43,Cash,Completed,2025-09-03 03:54:50
3666,52,296,Indiranagar,Koramangala,18.77,310.41,UPI,Completed,2026-04-27 15:15:14
3667,385,362,Banjara Hills,Gachibowli,21.98,493.31,UPI,Cancelled,2026-04-25 11:37:52
3668,113,345,Hitech City,Koramangala,7.76,146.06,Card,Completed,2026-07-08 07:45:44
3669,472,366,Hitech City,Connaught Place,24.69,395.13,Card,Completed,2025-08-06 09:41:41
3670,937,262,Andheri,Banjara Hills,7.4,158.26,UPI,Cancelled,2025-12-05 06:43:57
3671,199,40,Hitech City,Banjara Hills,25.95,627.46,Cash,Completed,2026-05-20 04:33:43
3672,434,149,Banjara Hills,Hitech City,11.04,217.6,UPI,Cancelled,2026-07-12 00:07:33
3673,871,133,Whitefield,Hitech City,22.85,399.78,UPI,Completed,2025-09-03 16:43:06
3674,237,171,Hitech City,Whitefield,18.62,460.79,UPI,Cancelled,2025-09-01 08:30:16
3675,476,301,Andheri,Indiranagar,16.5,343.4,Cash,Cancelled,2026-04-25 05:04:51
3676,502,36,Hitech City,Koramangala,20.21,456.5,UPI,Completed,2025-09-10 16:36:14
3677,175,456,Indiranagar,Banjara Hills,2.71,61.54,Card,Cancelled,2026-05-01 20:12:34
3678,357,232,Whitefield,Banjara Hills,11.19,208.49,UPI,Completed,2026-07-13 16:45:35
3679,648,382,Connaught Place,Banjara Hills,25.3,600.48,Cash,Completed,2026-06-18 17:06:32
3680,563,340,Koramangala,Koramangala,22.24,463.42,Cash,Cancelled,2026-02-10 19:46:19
3681,461,345,Andheri,Indiranagar,16.67,278.11,UPI,Completed,2025-10-08 16:20:45
3682,673,62,Banjara Hills,Koramangala,27.03,594.04,Card,Completed,2026-03-10 04:18:28
3683,174,176,Gachibowli,Andheri,26.06,528.85,Card,Completed,2026-01-31 01:59:50
3684,458,325,Andheri,Whitefield,25.76,426.72,Cash,Completed,2026-02-15 12:37:19
3685,178,182,Indiranagar,Banjara Hills,23.69,504.89,Card,Completed,2025-12-17 23:53:04
3686,906,255,Banjara Hills,Gachibowli,19.2,416.59,UPI,Cancelled,2026-01-28 16:35:00
3687,21,236,Whitefield,Andheri,22.1,506.45,Cash,Cancelled,2026-04-22 03:28:31
3688,159,242,Gachibowli,Whitefield,7.86,186.28,Cash,Cancelled,2026-06-23 13:43:28
3689,236,311,Hitech City,Andheri,4.18,79.24,Card,Cancelled,2026-01-19 12:00:38
3690,710,8,Whitefield,Gachibowli,27.83,421.87,Card,Completed,2026-07-10 09:07:48
3691,223,133,Indiranagar,Koramangala,2.14,44.8,UPI,Cancelled,2026-05-14 12:37:22
3692,513,107,Indiranagar,Gachibowli,20.58,410.72,Cash,Completed,2026-05-17 11:57:41
3693,28,164,Banjara Hills,Hitech City,21.27,497.87,Card,Completed,2025-12-25 12:42:22
3694,744,175,Connaught Place,Whitefield,13.16,311.38,Cash,Completed,2026-04-21 07:06:54
3695,919,66,Connaught Place,Banjara Hills,14.5,337.38,Card,Cancelled,2026-04-25 00:19:45
3696,546,190,Hitech City,Koramangala,23.07,486.6,Card,Cancelled,2026-06-16 11:56:14
3697,981,69,Andheri,Whitefield,19.8,328.71,Card,Completed,2025-10-21 19:10:26
3698,471,128,Banjara Hills,Koramangala,7.73,141.86,UPI,Completed,2025-08-26 16:18:25
3699,920,143,Gachibowli,Andheri,14.17,351.69,Cash,Completed,2026-05-21 20:39:54
3700,495,167,Connaught Place,Andheri,14.12,220.5,UPI,Completed,2026-07-08 04:25:03
3701,193,193,Hitech City,Koramangala,21.69,335.4,Card,Completed,2026-03-13 15:17:17
3702,441,278,Gachibowli,Hitech City,29.56,640.83,Card,Completed,2025-09-28 13:53:48
3703,15,162,Hitech City,Whitefield,28.32,685.78,Card,Completed,2025-12-06 18:27:28
3704,669,184,Banjara Hills,Gachibowli,23.71,459.88,Cash,Completed,2025-10-22 04:28:29
3705,712,366,Andheri,Connaught Place,21.6,440.93,Card,Completed,2026-03-05 03:38:47
3706,724,357,Connaught Place,Whitefield,24.68,384.5,Cash,Completed,2025-08-24 09:01:20
3707,633,483,Connaught Place,Koramangala,22.62,429.05,UPI,Cancelled,2026-05-16 22:35:29
3708,220,80,Koramangala,Whitefield,12.85,297.17,UPI,Completed,2026-06-03 05:25:20
3709,283,160,Indiranagar,Banjara Hills,20.94,382.69,Cash,Completed,2026-05-14 17:30:53
3710,821,212,Andheri,Hitech City,21.91,430.91,UPI,Completed,2025-10-02 18:47:17
3711,504,273,Hitech City,Koramangala,10.25,198.27,Cash,Completed,2025-12-15 14:45:42
3712,252,404,Connaught Place,Koramangala,22.73,363.77,Cash,Completed,2026-02-16 17:37:09
3713,160,61,Gachibowli,Indiranagar,20.22,406.55,Cash,Completed,2026-05-09 20:49:16
3714,12,349,Hitech City,Koramangala,2.23,39.75,Card,Completed,2025-08-30 14:32:42
3715,741,165,Connaught Place,Koramangala,19.91,469.13,Card,Completed,2025-08-06 19:03:30
3716,913,273,Koramangala,Whitefield,19.69,488.06,Card,Completed,2025-08-27 18:32:16
3717,758,431,Gachibowli,Hitech City,18.19,330.65,Card,Completed,2026-05-17 02:21:10
3718,430,182,Koramangala,Koramangala,13.44,203.45,Card,Completed,2025-12-30 16:16:14
3719,962,367,Koramangala,Hitech City,14.39,300.92,Cash,Completed,2026-02-05 17:51:18
3720,979,135,Koramangala,Gachibowli,17.62,429.52,UPI,Completed,2025-10-10 08:08:57
3721,914,249,Andheri,Gachibowli,12.51,237.65,Card,Completed,2026-02-28 15:42:59
3722,892,379,Banjara Hills,Connaught Place,2.57,58.14,Cash,Completed,2026-04-16 05:22:50
3723,904,273,Indiranagar,Indiranagar,13.71,307.42,Cash,Completed,2025-11-23 20:18:57
3724,663,498,Whitefield,Indiranagar,24.26,589.48,UPI,Completed,2026-07-14 05:22:17
3725,268,54,Koramangala,Gachibowli,7.29,123.1,Card,Completed,2025-11-04 14:16:01
3726,990,23,Indiranagar,Hitech City,23.27,533.94,UPI,Completed,2026-01-14 12:04:58
3727,523,368,Whitefield,Whitefield,28.09,505.34,UPI,Cancelled,2026-01-09 17:27:13
3728,308,473,Andheri,Andheri,7.44,115.25,Cash,Cancelled,2026-07-01 00:42:24
3729,80,461,Indiranagar,Whitefield,22.39,354.2,Card,Cancelled,2026-06-21 15:26:21
3730,16,302,Banjara Hills,Andheri,13.36,298.09,Cash,Completed,2026-06-11 12:20:35
3731,316,2,Whitefield,Andheri,14.44,319.35,Cash,Completed,2025-08-18 03:56:44
3732,342,339,Banjara Hills,Whitefield,19.6,435.38,Card,Completed,2026-02-20 13:54:03
3733,375,196,Gachibowli,Whitefield,23.59,493.24,UPI,Completed,2025-11-29 21:27:03
3734,143,72,Whitefield,Koramangala,13.78,243.72,Card,Completed,2025-12-31 12:30:58
3735,194,85,Whitefield,Connaught Place,25.1,487.43,Card,Completed,2026-07-05 18:01:55
3736,303,404,Connaught Place,Whitefield,24.52,546.26,Cash,Completed,2025-12-27 00:17:03
3737,143,97,Indiranagar,Hitech City,8.06,147.44,Cash,Cancelled,2026-02-17 15:15:01
3738,539,431,Indiranagar,Koramangala,15.25,278.2,Card,Completed,2025-08-02 10:21:33
3739,169,316,Andheri,Banjara Hills,11.89,221.82,Cash,Completed,2026-01-18 19:47:59
3740,867,340,Koramangala,Banjara Hills,16.48,353.21,UPI,Cancelled,2025-10-20 08:46:20
3741,785,122,Indiranagar,Andheri,25.82,641.46,Card,Completed,2025-11-14 15:12:41
3742,856,233,Whitefield,Koramangala,25.41,609.84,Cash,Cancelled,2026-04-06 20:23:21
3743,423,93,Koramangala,Gachibowli,13.05,247.77,Card,Cancelled,2026-07-03 05:22:49
3744,835,376,Connaught Place,Indiranagar,13.69,250.48,Card,Completed,2025-07-29 04:04:12
3745,989,365,Indiranagar,Whitefield,7.05,140.71,Card,Completed,2026-06-04 21:48:51
3746,720,492,Indiranagar,Indiranagar,2.47,53.4,UPI,Completed,2026-02-10 21:03:54
3747,840,166,Koramangala,Connaught Place,16.91,254.26,Cash,Completed,2026-07-02 20:29:02
3748,964,101,Indiranagar,Gachibowli,2.74,62.54,Card,Completed,2025-08-11 14:04:42
3749,185,339,Andheri,Connaught Place,16.29,363.52,Card,Completed,2025-11-20 01:19:46
3750,903,245,Indiranagar,Banjara Hills,19.41,429.9,Card,Completed,2026-03-01 04:06:57
3751,656,429,Gachibowli,Connaught Place,14.37,260.31,Cash,Completed,2025-09-20 14:45:52
3752,227,24,Koramangala,Gachibowli,11.83,195.56,Card,Completed,2026-05-10 22:20:40
3753,253,18,Whitefield,Connaught Place,7.01,169.07,Card,Completed,2025-11-28 02:08:10
3754,429,290,Banjara Hills,Indiranagar,19.52,451.94,UPI,Completed,2025-12-20 01:58:06
3755,401,479,Whitefield,Connaught Place,15.79,333.95,Card,Completed,2025-11-23 19:35:22
3756,847,403,Indiranagar,Koramangala,5.4,115.67,Cash,Completed,2025-08-27 04:07:46
3757,454,162,Whitefield,Koramangala,4.76,106.23,Cash,Completed,2025-07-23 22:56:20
3758,49,295,Gachibowli,Whitefield,6.72,133.96,UPI,Completed,2025-10-18 22:06:48
3759,516,313,Koramangala,Indiranagar,4.11,100.49,Card,Completed,2026-02-23 15:00:09
3760,196,9,Whitefield,Koramangala,18.73,466.4,Cash,Completed,2026-02-17 01:29:14
3761,417,387,Gachibowli,Indiranagar,23.64,539.22,Card,Completed,2025-12-27 00:35:13
3762,610,249,Hitech City,Connaught Place,25.44,557.53,Cash,Completed,2025-12-15 06:57:36
3763,175,258,Indiranagar,Indiranagar,19.9,353.58,Card,Completed,2026-01-10 23:16:09
3764,612,142,Koramangala,Whitefield,10.65,194.7,Cash,Cancelled,2026-05-23 04:13:39
3765,580,205,Indiranagar,Andheri,5.63,124.0,Cash,Completed,2025-11-29 18:56:34
3766,802,466,Andheri,Banjara Hills,27.23,451.82,UPI,Cancelled,2026-07-13 09:12:44
3767,461,15,Indiranagar,Andheri,29.03,450.94,Cash,Completed,2026-02-20 21:03:38
3768,189,94,Banjara Hills,Banjara Hills,11.7,238.1,Card,Cancelled,2025-10-21 07:19:40
3769,850,385,Andheri,Hitech City,27.77,606.73,UPI,Cancelled,2025-07-29 08:01:09
3770,340,111,Indiranagar,Gachibowli,22.3,473.55,Card,Completed,2025-12-03 11:24:49
3771,286,144,Andheri,Gachibowli,20.11,393.67,UPI,Cancelled,2026-06-19 04:32:51
3772,5,276,Andheri,Gachibowli,20.92,353.37,Cash,Completed,2026-03-28 12:42:39
3773,913,210,Connaught Place,Hitech City,6.53,106.1,Cash,Completed,2026-01-02 18:46:25
3774,574,401,Hitech City,Banjara Hills,11.07,203.23,Cash,Completed,2026-01-05 01:54:16
3775,617,244,Koramangala,Andheri,5.44,120.15,Card,Completed,2026-03-29 16:01:34
3776,370,235,Whitefield,Banjara Hills,25.13,540.71,Card,Cancelled,2026-07-20 23:33:30
3777,638,55,Andheri,Koramangala,9.86,211.4,UPI,Completed,2025-09-07 17:59:15
3778,843,78,Connaught Place,Andheri,11.89,261.66,Cash,Completed,2025-09-18 01:24:56
3779,337,215,Indiranagar,Whitefield,16.05,300.95,Card,Cancelled,2026-05-12 21:54:46
3780,391,339,Indiranagar,Hitech City,13.09,325.6,UPI,Completed,2026-03-27 11:17:59
3781,891,490,Indiranagar,Banjara Hills,24.96,590.86,Card,Cancelled,2026-07-11 10:32:40
3782,80,108,Banjara Hills,Banjara Hills,18.64,376.85,Cash,Completed,2026-01-02 23:50:35
3783,321,284,Indiranagar,Indiranagar,6.87,159.01,Cash,Completed,2025-10-05 02:23:08
3784,15,176,Indiranagar,Andheri,17.65,411.18,Cash,Completed,2025-08-26 16:56:35
3785,934,15,Indiranagar,Banjara Hills,10.91,236.87,Cash,Cancelled,2026-02-19 15:38:27
3786,748,101,Koramangala,Gachibowli,15.63,372.55,Card,Completed,2025-10-18 19:07:08
3787,621,488,Koramangala,Gachibowli,24.53,483.76,Cash,Completed,2026-03-08 13:19:36
3788,912,168,Indiranagar,Connaught Place,22.64,355.14,Card,Cancelled,2025-09-28 07:34:58
3789,748,459,Gachibowli,Hitech City,28.18,577.94,Cash,Cancelled,2025-09-27 04:19:21
3790,534,101,Gachibowli,Andheri,5.7,115.88,UPI,Cancelled,2026-01-20 17:21:43
3791,858,69,Koramangala,Connaught Place,5.5,125.15,Card,Completed,2026-01-01 23:11:30
3792,257,315,Connaught Place,Andheri,25.66,579.39,UPI,Completed,2025-09-18 06:56:41
3793,363,82,Andheri,Koramangala,10.95,226.03,Cash,Completed,2026-04-25 07:57:20
3794,567,477,Koramangala,Gachibowli,4.02,71.55,Cash,Cancelled,2026-05-08 13:24:29
3795,330,261,Indiranagar,Hitech City,27.26,491.23,UPI,Completed,2025-11-19 00:29:46
3796,715,232,Gachibowli,Connaught Place,12.76,223.07,UPI,Completed,2026-02-13 08:56:16
3797,256,369,Gachibowli,Whitefield,10.12,218.06,UPI,Completed,2025-10-12 04:10:32
3798,985,384,Hitech City,Koramangala,26.66,439.23,Cash,Completed,2025-09-09 08:56:18
3799,596,476,Koramangala,Koramangala,3.85,90.49,Cash,Completed,2025-09-02 00:39:17
3800,161,375,Gachibowli,Hitech City,4.67,100.64,Card,Cancelled,2025-10-24 11:31:44
3801,806,108,Connaught Place,Andheri,3.34,50.72,Cash,Completed,2025-08-22 09:41:04
3802,876,132,Gachibowli,Gachibowli,7.44,134.78,UPI,Completed,2025-07-27 23:47:43
3803,457,220,Gachibowli,Whitefield,3.6,76.97,UPI,Completed,2026-07-07 13:21:34
3804,673,415,Banjara Hills,Hitech City,29.12,599.39,UPI,Completed,2026-04-11 07:34:55
3805,686,89,Gachibowli,Gachibowli,13.77,285.34,Card,Completed,2026-04-22 13:45:48
3806,898,76,Andheri,Koramangala,26.99,467.79,UPI,Completed,2025-09-24 19:13:38
3807,213,82,Gachibowli,Whitefield,12.26,189.06,UPI,Completed,2025-10-31 16:50:36
3808,358,383,Gachibowli,Hitech City,8.51,185.44,Cash,Completed,2026-02-06 19:06:39
3809,405,194,Hitech City,Connaught Place,4.21,65.61,UPI,Completed,2026-01-30 00:10:49
3810,557,210,Koramangala,Koramangala,19.54,422.02,Cash,Completed,2026-01-21 01:00:08
3811,343,190,Andheri,Hitech City,21.31,379.28,Card,Completed,2025-10-11 08:32:56
3812,648,367,Andheri,Hitech City,13.94,280.61,Cash,Completed,2026-02-14 13:13:46
3813,975,30,Hitech City,Banjara Hills,24.03,448.76,Cash,Completed,2026-06-11 14:57:44
3814,292,181,Whitefield,Gachibowli,25.96,419.56,UPI,Completed,2026-01-15 15:01:28
3815,842,380,Gachibowli,Andheri,19.07,313.53,UPI,Completed,2025-07-25 01:22:47
3816,131,462,Koramangala,Andheri,15.17,336.6,Card,Completed,2026-02-18 00:35:27
3817,986,21,Andheri,Connaught Place,2.66,64.22,UPI,Completed,2025-12-08 00:21:00
3818,240,363,Banjara Hills,Indiranagar,13.69,287.47,UPI,Completed,2026-01-25 13:57:29
3819,386,306,Hitech City,Banjara Hills,18.98,338.97,Card,Completed,2025-11-25 20:00:59
3820,334,213,Koramangala,Gachibowli,27.92,540.93,UPI,Completed,2025-11-02 17:05:50
3821,246,230,Whitefield,Whitefield,27.81,630.28,UPI,Cancelled,2025-09-03 17:11:58
3822,328,275,Banjara Hills,Indiranagar,15.99,284.41,Card,Completed,2026-06-08 06:03:55
3823,84,50,Indiranagar,Indiranagar,24.31,368.05,Card,Completed,2026-04-24 15:20:20
3824,400,261,Connaught Place,Connaught Place,5.97,132.69,Cash,Cancelled,2026-03-19 10:11:43
3825,193,404,Gachibowli,Indiranagar,19.91,336.72,UPI,Completed,2026-05-20 12:24:45
3826,639,429,Gachibowli,Hitech City,20.48,321.84,UPI,Completed,2026-01-15 05:56:08
3827,454,33,Hitech City,Connaught Place,20.92,421.98,UPI,Completed,2026-06-19 20:21:18
3828,952,397,Indiranagar,Whitefield,25.61,568.94,Cash,Completed,2026-01-24 16:38:16
3829,705,48,Connaught Place,Whitefield,24.35,595.67,Card,Completed,2026-05-26 22:22:40
3830,151,414,Whitefield,Koramangala,22.94,569.88,UPI,Cancelled,2026-02-08 03:30:43
3831,687,358,Banjara Hills,Indiranagar,23.13,423.11,UPI,Completed,2026-07-06 13:13:59
3832,562,489,Banjara Hills,Indiranagar,13.43,225.57,Card,Completed,2025-09-14 15:11:22
3833,375,460,Banjara Hills,Koramangala,9.64,181.23,Card,Completed,2026-04-04 18:37:42
3834,9,145,Indiranagar,Connaught Place,4.45,79.75,Cash,Cancelled,2025-09-21 06:31:14
3835,531,371,Gachibowli,Hitech City,27.57,541.35,UPI,Completed,2026-07-05 12:17:53
3836,332,3,Connaught Place,Gachibowli,25.69,486.09,UPI,Completed,2026-06-08 04:32:00
3837,717,11,Gachibowli,Indiranagar,17.77,407.93,Cash,Completed,2026-03-06 10:16:42
3838,187,115,Whitefield,Indiranagar,2.67,57.96,UPI,Cancelled,2025-09-17 13:33:10
3839,296,283,Koramangala,Andheri,29.21,466.15,Card,Completed,2025-11-30 06:20:25
3840,316,321,Whitefield,Whitefield,13.03,226.82,UPI,Completed,2026-04-03 08:29:22
3841,875,108,Koramangala,Koramangala,6.25,118.05,UPI,Completed,2025-11-21 15:45:04
3842,244,483,Hitech City,Gachibowli,24.49,504.86,Cash,Completed,2025-07-29 23:01:43
3843,341,325,Connaught Place,Gachibowli,3.02,57.89,Card,Cancelled,2025-12-23 06:52:24
3844,953,104,Andheri,Andheri,8.34,158.33,Card,Cancelled,2026-02-03 13:41:13
3845,316,449,Koramangala,Banjara Hills,5.22,88.73,Card,Completed,2026-06-27 18:14:25
3846,346,209,Connaught Place,Whitefield,16.13,294.76,UPI,Completed,2026-07-01 13:37:15
3847,530,313,Gachibowli,Koramangala,27.82,574.36,Card,Cancelled,2026-04-18 10:26:53
3848,823,225,Indiranagar,Hitech City,12.28,289.49,UPI,Completed,2026-06-15 02:30:47
3849,811,102,Indiranagar,Hitech City,12.64,287.22,Card,Completed,2026-06-16 04:20:36
3850,418,131,Indiranagar,Hitech City,21.09,321.98,Card,Completed,2025-10-20 20:35:57
3851,200,365,Connaught Place,Whitefield,17.47,390.84,Cash,Completed,2026-02-24 02:20:09
3852,350,345,Gachibowli,Gachibowli,3.08,61.77,Cash,Completed,2026-04-21 20:10:03
3853,371,342,Indiranagar,Koramangala,25.67,605.61,Cash,Completed,2026-06-03 00:27:46
3854,564,130,Koramangala,Hitech City,17.01,395.96,Cash,Completed,2025-12-15 02:09:39
3855,842,139,Hitech City,Gachibowli,5.91,107.17,Cash,Completed,2026-04-11 19:25:13
3856,388,178,Connaught Place,Gachibowli,22.26,367.71,Card,Completed,2026-07-16 18:37:02
3857,461,242,Hitech City,Whitefield,8.95,172.99,Card,Cancelled,2025-12-24 02:36:05
3858,940,256,Hitech City,Connaught Place,15.62,235.1,Cash,Cancelled,2026-02-05 08:13:56
3859,595,297,Gachibowli,Whitefield,2.72,64.03,Cash,Completed,2025-09-28 02:37:18
3860,693,496,Andheri,Andheri,9.2,140.94,Cash,Cancelled,2026-07-16 06:22:58
3861,108,384,Andheri,Connaught Place,28.84,522.57,UPI,Completed,2026-05-27 10:28:34
3862,317,235,Hitech City,Hitech City,13.11,252.29,UPI,Cancelled,2025-09-22 23:13:52
3863,335,386,Indiranagar,Hitech City,18.75,410.19,UPI,Cancelled,2026-06-03 11:25:33
3864,770,234,Koramangala,Whitefield,16.41,307.27,Cash,Completed,2025-11-17 04:25:11
3865,353,99,Gachibowli,Hitech City,7.08,135.3,UPI,Completed,2025-11-12 08:37:05
3866,987,364,Connaught Place,Koramangala,7.07,168.5,UPI,Completed,2026-05-18 11:12:15
3867,133,27,Gachibowli,Connaught Place,24.81,520.65,Card,Completed,2026-04-09 05:02:32
3868,18,463,Banjara Hills,Banjara Hills,5.97,109.76,Cash,Completed,2026-01-13 23:53:27
3869,626,101,Connaught Place,Whitefield,26.81,479.2,Card,Completed,2026-05-20 09:01:46
3870,135,454,Koramangala,Hitech City,3.16,47.78,Cash,Completed,2026-06-22 07:21:27
3871,22,122,Andheri,Andheri,22.04,511.98,Card,Completed,2026-03-07 00:27:03
3872,160,461,Banjara Hills,Hitech City,9.46,214.57,Cash,Cancelled,2026-04-20 05:47:57
3873,781,295,Connaught Place,Hitech City,15.18,252.97,Card,Completed,2025-12-05 06:08:47
3874,560,302,Andheri,Connaught Place,14.9,278.06,UPI,Completed,2025-12-21 07:27:14
3875,586,498,Whitefield,Hitech City,9.52,168.3,UPI,Completed,2025-09-04 12:51:18
3876,702,32,Whitefield,Banjara Hills,13.17,300.45,Card,Completed,2026-02-09 18:22:39
3877,775,171,Andheri,Hitech City,17.27,380.45,Card,Completed,2026-01-18 18:40:19
3878,404,6,Whitefield,Whitefield,22.18,542.86,UPI,Completed,2025-10-07 20:08:34
3879,378,336,Koramangala,Banjara Hills,25.95,599.39,Cash,Cancelled,2026-01-22 12:28:30
3880,660,129,Koramangala,Connaught Place,22.83,407.44,Card,Completed,2025-08-13 19:58:32
3881,696,143,Gachibowli,Andheri,23.52,462.6,UPI,Cancelled,2026-07-22 11:42:02
3882,849,325,Koramangala,Andheri,22.07,463.16,UPI,Completed,2026-05-22 19:42:10
3883,668,263,Andheri,Hitech City,27.89,532.16,Card,Cancelled,2025-09-20 22:54:04
