payment_id,trip_id,amount,payment_method,payment_status,payment_time
3769,3769,360.02,Card,SUCCESS,2026-07-12 23:38:19
3770,3770,664.05,UPI,SUCCESS,2026-05-19 20:45:26
3771,3771,457.13,Card,SUCCESS,2025-11-03 16:43:02
3772,3772,424.65,Cash,SUCCESS,2026-05-19 15:14:36
3773,3773,445.32,UPI,SUCCESS,2025-08-23 17:40:51
3774,3774,204.32,Card,SUCCESS,2025-08-20 01:09:43
3775,3775,406.89,UPI,FAILED,2025-09-06 13:44:35
3776,3776,161.53,Cash,SUCCESS,2025-12-21 20:15:45
3777,3777,627.92,Card,SUCCESS,2026-02-03 23:11:54
3778,3778,381.45,Cash,SUCCESS,2026-02-14 03:38:02
3779,3779,291.24,Cash,FAILED,2025-11-28 03:31:59
3780,3780,42.92,Card,SUCCESS,2025-12-27 20:29:07
3781,3781,282.86,Cash,SUCCESS,2025-12-13 22:31:37
3782,3782,93.09,Card,FAILED,2025-12-23 13:02:12
3783,3783,62.85,Card,SUCCESS,2026-04-10 00:21:07
3784,3784,665.76,Card,FAILED,2026-02-19 05:30:00
3785,3785,238.54,Card,FAILED,2026-01-19 01:23:20
3786,3786,159.77,Cash,SUCCESS,2025-11-23 15:16:27
3787,3787,368.1,Card,SUCCESS,2026-07-14 05:54:09
3788,3788,372.67,Cash,SUCCESS,2025-08-28 00:54:31
3789,3789,355.2,Cash,SUCCESS,2025-09-01 18:09:54
3790,3790,107.04,UPI,SUCCESS,2026-07-15 10:43:07
3791,3791,491.85,Cash,SUCCESS,2025-10-24 15:22:06
3792,3792,685.41,UPI,FAILED,2025-10-17 03:17:49
3793,3793,351.33,Card,FAILED,2025-09-28 15:57:22
3794,3794,456.34,Cash,SUCCESS,2026-03-21 18:07:24
3795,3795,222.76,Cash,SUCCESS,2026-07-07 09:36:15
3796,3796,359.52,Card,SUCCESS,2026-07-15 00:07:18
3797,3797,446.88,Cash,SUCCESS,2026-06-23 09:51:09
3798,3798,210.78,Card,SUCCESS,2026-04-13 09:06:26
3799,3799,73.06,Cash,SUCCESS,2025-11-17 16:53:51
3800,3800,77.47,Card,FAILED,2026-02-06 09:35:00
3801,3801,130.31,Cash,FAILED,2026-07-15 12:44:35
3802,3802,299.52,Card,FAILED,2025-10-09 18:47:07
3803,3803,61.51,UPI,FAILED,2025-09-30 01:28:45
3804,3804,230.52,Cash,SUCCESS,2025-12-21 17:13:36
3805,3805,261.49,Card,FAILED,2025-10-26 03:47:25
3806,3806,417.69,Card,FAILED,2026-05-29 18:29:40
3807,3807,591.78,UPI,SUCCESS,2026-02-26 12:55:34
3808,3808,427.71,Cash,SUCCESS,2025-09-29 01:04:02
3809,3809,620.87,UPI,SUCCESS,2026-06-14 18:58:03
3810,3810,290.92,Card,SUCCESS,2026-07-10 12:00:19
3811,3811,554.26,UPI,SUCCESS,2025-09-03 14:34:05
3812,3812,590.44,Cash,SUCCESS,2026-01-09 13:21:28
3813,3813,304.19,Card,SUCCESS,2025-09-06 01:25:09
3814,3814,420.54,Card,SUCCESS,2026-03-12 09:16:59
3815,3815,111.67,Cash,FAILED,2025-10-24 07:22:52
3816,3816,153.55,UPI,SUCCESS,2026-03-25 03:09:59
3817,3817,361.32,Card,SUCCESS,2026-03-25 16:43:35
3818,3818,405.98,Cash,FAILED,2026-05-07 03:32:44
3819,3819,135.87,UPI,SUCCESS,2026-06-26 16:32:35
3820,3820,315.94,Card,SUCCESS,2026-04-27 13:01:11
3821,3821,335.65,Card,FAILED,2025-09-18 13:49:09
3822,3822,436.9,Card,SUCCESS,2025-07-23 22:55:09
3823,3823,395.66,Card,FAILED,2025-12-05 18:28:25
3824,3824,483.41,Cash,SUCCESS,2026-04-19 21:37:56
3825,3825,453.57,Card,SUCCESS,2026-07-11 19:22:27
3826,3826,328.2,Cash,SUCCESS,2026-05-18 17:53:28
3827,3827,117.23,Card,SUCCESS,2025-08-27 19:19:00
3828,3828,305.66,Cash,SUCCESS,2026-02-17 16:18:10
3829,3829,560.6,Cash,SUCCESS,2026-04-24 15:41:40
3830,3830,82.83,Card,SUCCESS,2025-10-13 07:21:03
3831,3831,119.45,Card,FAILED,2025-08-09 10:36:18
3832,3832,177.9,UPI,SUCCESS,2025-09-24 13:01:30
3833,3833,558.47,UPI,SUCCESS,2025-08-01 21:34:24
3834,3834,597.52,Card,SUCCESS,2025-09-10 22:12:55
3835,3835,356.08,Cash,FAILED,2026-03-18 05:26:31
3836,3836,337.86,UPI,SUCCESS,2025-12-15 23:32:01
3837,3837,219.36,UPI,FAILED,2025-12-04 02:16:25
3838,3838,58.68,UPI,SUCCESS,2025-10-01 08:31:41
3839,3839,54.27,Cash,SUCCESS,2026-03-25 10:04:36
3840,3840,122.75,UPI,SUCCESS,2025-12-28 18:43:22
3841,3841,172.84,Cash,SUCCESS,2026-06-02 13:50:09
3842,3842,116.77,Cash,FAILED,2026-01-11 13:04:24
3843,3843,480.15,Card,SUCCESS,2026-01-29 20:34:41
3844,3844,254.67,Card,FAILED,2026-07-16 08:04:38
3845,3845,314.58,Card,SUCCESS,2025-11-03 20:32:30
3846,3846,74.64,Cash,SUCCESS,2026-04-03 13:25:26
3847,3847,547.34,UPI,FAILED,2026-03-07 14:26:43
3848,3848,641.64,Card,SUCCESS,2025-08-15 22:22:24
3849,3849,224.51,Card,SUCCESS,2026-06-15 09:31:19
3850,3850,323.74,Cash,SUCCESS,2026-07-09 14:06:20
3851,3851,476.95,Cash,SUCCESS,2026-05-26 09:34:42
3852,3852,387.5,UPI,SUCCESS,2026-03-21 02:30:35
3853,3853,154.13,UPI,SUCCESS,2026-04-22 07:30:25
3854,3854,65.73,Card,SUCCESS,2025-11-09 17:59:13
3855,3855,200.29,UPI,SUCCESS,2026-06-19 21:01:26
3856,3856,175.42,UPI,SUCCESS,2026-07-20 02:03:30
3857,3857,259.87,Card,FAILED,2026-03-04 20:48:13
3858,3858,47.23,UPI,SUCCESS,2026-05-25 14:06:41
3859,3859,181.07,Card,SUCCESS,2026-03-01 02:47:00
3860,3860,290.5,UPI,FAILED,2025-11-25 00:28:34
3861,3861,167.99,Cash,FAILED,2025-11-14 05:59:20
3862,3862,331.14,Card,SUCCESS,2025-12-23 15:36:44
3863,3863,255.28,Card,SUCCESS,2025-09-05 15:15:25
3864,3864,126.11,UPI,SUCCESS,2026-05-06 03:34:07
3865,3865,429.95,Cash,SUCCESS,2025-09-28 21:06:02
3866,3866,398.89,UPI,SUCCESS,2026-02-13 17:07:43
3867,3867,128.34,UPI,SUCCESS,2025-10-09 02:57:16
3868,3868,119.38,Cash,SUCCESS,2025-11-30 08:06:25
3869,3869,134.82,UPI,SUCCESS,2026-06-26 00:29:38
3870,3870,557.3,Card,SUCCESS,2025-12-21 08:23:54
3871,3871,698.62,UPI,SUCCESS,2025-11-16 09:32:00
3872,3872,567.22,Cash,SUCCESS,2026-07-01 03:10:44
3873,3873,325.83,Cash,SUCCESS,2026-04-30 05:29:35
3874,3874,528.77,UPI,SUCCESS,2026-03-11 08:45:32
3875,3875,227.96,UPI,SUCCESS,2025-12-19 11:53:29
3876,3876,155.87,UPI,SUCCESS,2026-05-21 21:23:59
3877,3877,113.16,Card,FAILED,2025-08-10 04:00:59
3878,3878,280.3,Card,SUCCESS,2026-01-23 23:08:00
3879,3879,48.82,Cash,SUCCESS,2026-03-14 23:39:11
3880,3880,80.79,UPI,FAILED,2025-09-18 04:49:20
3881,3881,183.77,Cash,SUCCESS,2026-05-02 16:55:33
3882,3882,209.06,Cash,FAILED,2026-03-29 15:05:33
3883,3883,47.16,UPI,SUCCESS,2025-11-06 13:58:53
3884,3884,55.1,Card,FAILED,2026-05-23 09:13:52
3885,3885,518.76,Cash,SUCCESS,2025-11-20 10:28:56
3886,3886,331.65,Card,SUCCESS,2026-06-13 13:26:52
3887,3887,119.52,UPI,SUCCESS,2026-01-29 19:07:37
3888,3888,213.36,Card,SUCCESS,2026-03-13 08:43:47
3889,3889,275.19,Card,SUCCESS,2025-12-21 06:27:01
3890,3890,410.26,Cash,FAILED,2025-10-27 11:27:36
3891,3891,61.96,Card,FAILED,2025-11-08 19:52:02
3892,3892,376.8,UPI,SUCCESS,2025-10-02 10:20:25
3893,3893,615.88,Cash,SUCCESS,2025-11-28 07:47:18
3894,3894,415.57,Card,SUCCESS,2026-04-02 07:39:48
3895,3895,367.73,Cash,SUCCESS,2025-11-11 23:26:04
3896,3896,470.3,UPI,FAILED,2025-10-20 17:12:06
3897,3897,613.45,UPI,SUCCESS,2026-02-17 23:13:31
3898,3898,228.02,Cash,SUCCESS,2026-01-26 01:05:52
3899,3899,577.84,Card,SUCCESS,2026-02-26 12:14:49
3900,3900,399.21,Cash,SUCCESS,2026-03-01 01:49:14
3901,3901,507.15,Cash,FAILED,2026-05-04 22:07:35
3902,3902,49.36,UPI,SUCCESS,2025-09-22 18:01:34
3903,3903,475.98,Card,FAILED,2026-03-30 15:16:46
3904,3904,414.69,Card,SUCCESS,2025-08-14 18:28:48
3905,3905,279.82,UPI,SUCCESS,2025-11-25 21:26:59
3906,3906,190.19,UPI,FAILED,2026-02-03 15:25:24
3907,3907,604.16,Card,SUCCESS,2025-08-07 14:07:45
3908,3908,229.27,Cash,FAILED,2026-01-13 18:25:24
3909,3909,120.46,Cash,SUCCESS,2025-09-12 23:11:07
3910,3910,146.54,Cash,SUCCESS,2025-10-24 01:46:51
3911,3911,353.2,Cash,FAILED,2026-01-09 13:31:11
3912,3912,412.63,Cash,SUCCESS,2025-11-14 21:22:51
3913,3913,347.13,Card,SUCCESS,2026-05-27 05:54:54
3914,3914,416.19,Card,SUCCESS,2026-07-07 21:16:31
3915,3915,507.61,UPI,SUCCESS,2025-11-04 17:38:28
3916,3916,487.84,UPI,SUCCESS,2025-08-27 15:25:59
3917,3917,370.23,Card,SUCCESS,2025-08-07 07:20:31
3918,3918,411.05,Cash,SUCCESS,2026-07-11 10:20:04
3919,3919,70.12,Cash,SUCCESS,2026-05-11 22:00:28
3920,3920,550.85,Cash,SUCCESS,2026-03-13 13:15:28
3921,3921,385.3,Card,SUCCESS,2026-05-06 12:19:22
3922,3922,466.47,Cash,SUCCESS,2026-01-09 11:41:59
3923,3923,205.07,Card,FAILED,2025-10-03 06:06:57
3924,3924,615.18,Cash,SUCCESS,2026-01-24 20:34:10
3925,3925,183.08,Cash,SUCCESS,2025-09-13 12:01:57
3926,3926,506.5,Card,FAILED,2026-01-29 00:39:54
3927,3927,213.0,Cash,FAILED,2025-11-03 11:36:28
3928,3928,160.44,UPI,SUCCESS,2026-04-15 04:42:14
3929,3929,216.43,UPI,FAILED,2025-12-16 15:55:49
3930,3930,347.57,Card,SUCCESS,2025-10-11 09:43:26
3931,3931,134.8,Cash,SUCCESS,2025-12-10 21:49:03
3932,3932,83.54,Card,SUCCESS,2026-05-27 02:25:46
3933,3933,454.19,Card,SUCCESS,2025-09-27 01:04:24
3934,3934,640.34,Card,SUCCESS,2026-07-07 22:02:38
3935,3935,426.72,UPI,SUCCESS,2025-10-06 11:54:56
3936,3936,592.58,Card,SUCCESS,2026-02-16 18:58:41
3937,3937,77.21,Card,SUCCESS,2026-04-21 07:07:06
3938,3938,414.54,Cash,SUCCESS,2026-03-25 09:38:30
3939,3939,565.09,Cash,FAILED,2026-01-25 08:06:47
3940,3940,130.97,UPI,SUCCESS,2025-08-09 13:30:06
3941,3941,323.04,Cash,SUCCESS,2025-08-28 02:37:24
3942,3942,469.63,Card,SUCCESS,2026-01-16 03:12:22
3943,3943,284.5,UPI,FAILED,2026-06-19 22:43:02
3944,3944,269.73,UPI,SUCCESS,2025-09-22 12:47:06
3945,3945,387.01,Card,SUCCESS,2025-12-30 23:41:30
3946,3946,309.21,Cash,SUCCESS,2025-08-03 07:24:38
3947,3947,98.83,Card,SUCCESS,2025-12-04 14:40:29
3948,3948,465.86,UPI,SUCCESS,2026-06-30 08:57:34
3949,3949,533.06,UPI,FAILED,2026-02-05 16:04:56
3950,3950,192.2,Card,SUCCESS,2025-09-24 23:26:48
3951,3951,49.96,Cash,SUCCESS,2025-08-25 03:23:13
3952,3952,378.94,Cash,SUCCESS,2025-09-16 12:04:03
3953,3953,467.8,Card,SUCCESS,2025-09-26 05:50:07
3954,3954,379.05,Card,SUCCESS,2026-04-04 00:41:41
3955,3955,461.67,UPI,SUCCESS,2025-10-07 07:23:22
3956,3956,78.49,Card,SUCCESS,2025-12-31 23:22:47
3957,3957,451.9,Card,SUCCESS,2026-02-13 14:29:01
3958,3958,51.53,Cash,SUCCESS,2025-08-03 13:26:17
3959,3959,416.43,Card,FAILED,2026-07-15 22:10:09
3960,3960,512.68,Card,SUCCESS,2025-12-27 02:23:12
3961,3961,305.04,Cash,SUCCESS,2025-09-30 23:35:45
3962,3962,335.34,Cash,SUCCESS,2025-12-16 16:52:59
3963,3963,85.21,Card,SUCCESS,2026-02-15 12:17:23
3964,3964,50.07,Card,SUCCESS,2026-05-08 00:50:57
3965,3965,465.5,Cash,SUCCESS,2026-02-24 08:27:34
3966,3966,223.9,UPI,SUCCESS,2025-09-27 04:33:08
3967,3967,330.1,Card,FAILED,2025-07-29 10:54:32
3968,3968,656.99,Card,FAILED,2026-06-02 14:54:28
3969,3969,332.98,Card,SUCCESS,2026-03-05 19:13:20
3970,3970,87.33,UPI,SUCCESS,2026-05-11 17:42:08
3971,3971,556.06,Cash,SUCCESS,2026-04-09 06:54:06
3972,3972,175.96,Cash,SUCCESS,2025-12-19 22:58:15
3973,3973,249.27,Cash,FAILED,2026-02-21 13:38:37
3974,3974,237.79,Card,FAILED,2026-02-02 18:35:57
3975,3975,340.62,Cash,SUCCESS,2025-10-15 17:55:36
3976,3976,419.92,UPI,SUCCESS,2026-04-02 08:46:04
3977,3977,613.06,UPI,FAILED,2025-09-21 14:50:03
3978,3978,111.25,Cash,FAILED,2025-11-29 08:16:47
3979,3979,395.15,UPI,SUCCESS,2026-06-08 19:28:55
3980,3980,142.91,UPI,SUCCESS,2025-08-06 03:15:51
3981,3981,482.82,Card,SUCCESS,2026-01-19 12:24:14
3982,3982,170.4,UPI,SUCCESS,2026-05-09 14:55:50
3983,3983,274.81,UPI,SUCCESS,2026-02-20 09:31:05
3984,3984,139.28,UPI,SUCCESS,2026-05-31 10:54:49
3985,3985,193.38,Cash,SUCCESS,2026-04-09 06:27:44
3986,3986,606.37,Cash,SUCCESS,2026-06-13 04:11:13
3987,3987,493.64,UPI,SUCCESS,2026-06-28 17:15:23
3988,3988,289.62,UPI,SUCCESS,2026-05-29 17:31:31
3989,3989,352.24,UPI,FAILED,2026-01-31 17:53:55
3990,3990,397.25,UPI,FAILED,2026-06-13 18:57:48
3991,3991,142.13,Card,SUCCESS,2026-01-11 06:21:10
3992,3992,68.09,UPI,SUCCESS,2026-07-06 10:14:10
3993,3993,476.9,Cash,SUCCESS,2026-02-08 06:48:17
3994,3994,73.11,UPI,SUCCESS,2025-11-11 11:39:26
3995,3995,337.33,Cash,SUCCESS,2025-11-17 06:17:01
3996,3996,407.97,Card,SUCCESS,2025-12-26 20:10:10
3997,3997,430.17,UPI,SUCCESS,2026-03-26 12:46:59
3998,3998,152.25,Cash,SUCCESS,2026-04-10 09:42:34
3999,3999,255.44,UPI,SUCCESS,2026-03-08 16:11:30
4000,4000,586.63,Cash,SUCCESS,2025-08-09 19:54:19
4001,4001,277.98,Cash,SUCCESS,2025-11-28 06:08:58
4002,4002,281.84,Card,SUCCESS,2026-01-31 20:08:26
4003,4003,186.0,UPI,SUCCESS,2026-05-16 03:29:20
4004,4004,311.11,Cash,SUCCESS,2026-02-02 04:42:17
4005,4005,62.56,UPI,SUCCESS,2026-07-10 07:04:47
4006,4006,501.67,UPI,SUCCESS,2026-05-03 13:47:07
4007,4007,163.08,Cash,FAILED,2025-08-31 18:43:50
4008,4008,315.53,Cash,FAILED,2026-05-21 16:56:58
4009,4009,566.55,Card,FAILED,2025-09-10 12:21:17
4010,4010,384.27,UPI,SUCCESS,2025-08-27 13:31:15
4011,4011,165.05,UPI,SUCCESS,2025-10-13 04:58:10
4012,4012,529.75,UPI,SUCCESS,2026-06-23 00:20:19
4013,4013,595.26,Cash,SUCCESS,2026-03-12 05:30:50
4014,4014,148.0,UPI,SUCCESS,2025-12-09 19:53:29
4015,4015,83.33,Card,FAILED,2026-05-18 23:16:43
4016,4016,355.27,Card,SUCCESS,2025-08-30 06:19:28
4017,4017,525.98,Card,FAILED,2025-09-21 19:36:03
4018,4018,334.48,Card,SUCCESS,2025-09-13 01:42:32
4019,4019,254.77,Cash,SUCCESS,2026-04-13 15:45:08
4020,4020,504.87,Cash,SUCCESS,2026-01-15 13:30:09
4021,4021,434.44,Card,FAILED,2025-12-23 02:13:36
4022,4022,45.04,Card,SUCCESS,2026-07-11 16:21:22
4023,4023,530.14,Cash,FAILED,2025-12-07 17:14:57
4024,4024,365.16,UPI,SUCCESS,2026-05-02 12:57:40
4025,4025,201.97,UPI,SUCCESS,2025-11-10 15:16:15
4026,4026,330.82,UPI,FAILED,2025-10-26 20:53:24
4027,4027,160.51,Card,SUCCESS,2026-01-21 23:34:00
4028,4028,72.44,Cash,FAILED,2026-04-23 18:34:46
4029,4029,66.05,Card,SUCCESS,2026-04-15 08:31:55
4030,4030,411.23,UPI,SUCCESS,2026-02-03 22:29:44
4031,4031,368.84,Cash,FAILED,2026-04-25 08:10:39
4032,4032,89.51,Cash,FAILED,2026-03-19 11:53:05
4033,4033,129.44,Cash,SUCCESS,2026-03-18 16:59:51
4034,4034,521.94,Cash,SUCCESS,2026-03-19 06:53:28
4035,4035,152.19,Card,FAILED,2025-12-01 18:12:17
4036,4036,511.79,Card,SUCCESS,2025-08-19 18:07:36
4037,4037,368.17,Card,SUCCESS,2026-03-06 00:15:10
4038,4038,117.82,Cash,SUCCESS,2025-07-25 22:36:22
4039,4039,254.48,UPI,SUCCESS,2026-03-16 02:03:49
4040,4040,55.34,Cash,SUCCESS,2026-06-10 19:25:31
4041,4041,521.62,Cash,FAILED,2025-10-06 01:38:36
4042,4042,595.34,Card,FAILED,2026-01-05 23:09:12
4043,4043,344.81,Cash,SUCCESS,2026-07-19 13:16:29
4044,4044,288.67,UPI,SUCCESS,2025-08-01 18:58:16
4045,4045,403.09,Cash,FAILED,2026-03-09 12:27:37
4046,4046,145.75,Cash,SUCCESS,2026-01-16 04:53:56
4047,4047,590.12,UPI,SUCCESS,2026-06-15 22:19:04
4048,4048,521.79,UPI,FAILED,2025-12-24 19:52:19
4049,4049,599.6,Cash,FAILED,2026-03-15 07:42:49
4050,4050,435.44,UPI,SUCCESS,2026-07-10 20:22:46
4051,4051,47.91,Card,SUCCESS,2025-09-17 22:40:00
4052,4052,454.53,Card,SUCCESS,2026-01-01 04:43:19
4053,4053,75.13,Cash,SUCCESS,2026-07-07 01:21:11
4054,4054,313.39,Card,SUCCESS,2025-11-13 10:45:14
4055,4055,319.03,UPI,SUCCESS,2025-11-26 09:14:14
4056,4056,455.94,Card,SUCCESS,2026-01-15 22:38:04
4057,4057,515.76,Cash,FAILED,2025-09-02 19:22:52
4058,4058,238.42,Card,SUCCESS,2026-04-28 06:14:20
4059,4059,80.46,UPI,SUCCESS,2026-01-11 06:08:35
4060,4060,563.83,UPI,SUCCESS,2026-01-18 18:16:30
4061,4061,156.8,Cash,FAILED,2025-09-23 10:28:48
4062,4062,664.89,Card,SUCCESS,2025-10-07 15:27:25
4063,4063,128.19,UPI,SUCCESS,2025-12-30 00:44:14
4064,4064,363.24,Cash,FAILED,2026-05-21 14:27:38
4065,4065,341.22,Cash,SUCCESS,2025-09-29 04:59:56
4066,4066,249.27,Card,SUCCESS,2025-11-07 03:15:49
4067,4067,389.65,Card,SUCCESS,2025-12-02 08:01:14
4068,4068,271.89,Cash,SUCCESS,2026-02-22 21:05:15
4069,4069,358.54,UPI,SUCCESS,2025-09-19 18:14:11
4070,4070,363.08,UPI,FAILED,2026-05-31 15:18:22
4071,4071,180.24,Card,FAILED,2025-09-17 00:59:51
4072,4072,275.81,Cash,SUCCESS,2025-07-29 01:07:19
4073,4073,447.7,Cash,FAILED,2025-09-17 02:28:39
4074,4074,416.93,Cash,SUCCESS,2025-11-02 10:51:33
4075,4075,196.32,Cash,SUCCESS,2026-06-27 09:24:24
4076,4076,308.57,Card,SUCCESS,2026-07-15 06:15:37
4077,4077,318.41,Card,FAILED,2026-03-04 12:49:18
4078,4078,386.09,Cash,SUCCESS,2025-09-29 22:12:31
4079,4079,320.07,Card,SUCCESS,2025-11-12 18:32:02
4080,4080,136.92,Card,SUCCESS,2026-01-27 05:18:51
4081,4081,96.62,UPI,SUCCESS,2026-02-26 13:38:42
4082,4082,104.67,UPI,SUCCESS,2025-08-29 06:25:53
4083,4083,379.21,Card,SUCCESS,2026-05-10 16:42:40
4084,4084,354.16,Cash,FAILED,2026-07-13 02:05:41
4085,4085,578.17,UPI,SUCCESS,2025-08-21 22:28:39
4086,4086,293.36,Card,SUCCESS,2025-11-30 23:26:19
4087,4087,87.58,Cash,SUCCESS,2026-02-17 22:32:23
4088,4088,426.6,UPI,SUCCESS,2025-12-09 00:31:33
4089,4089,360.25,UPI,SUCCESS,2025-10-17 11:17:04
4090,4090,429.56,Cash,FAILED,2026-01-10 08:56:29
4091,4091,470.11,UPI,FAILED,2025-09-07 08:53:06
4092,4092,272.07,Card,FAILED,2026-04-29 05:15:46
4093,4093,152.04,Card,SUCCESS,2026-06-10 13:38:26
4094,4094,124.51,Cash,FAILED,2026-05-03 04:08:44
4095,4095,298.01,Cash,FAILED,2025-10-07 19:41:40
4096,4096,125.2,UPI,FAILED,2026-01-01 14:57:46
4097,4097,331.65,UPI,FAILED,2026-05-19 07:53:38
4098,4098,91.63,Cash,SUCCESS,2026-06-08 09:58:11
4099,4099,450.86,Cash,FAILED,2025-08-13 11:24:23
4100,4100,569.46,Card,SUCCESS,2026-04-17 12:54:48
4101,4101,382.39,Cash,SUCCESS,2026-05-10 15:17:39
4102,4102,320.86,UPI,SUCCESS,2026-04-25 06:00:10
4103,4103,361.57,UPI,SUCCESS,2026-04-06 00:20:37
4104,4104,395.7,Cash,SUCCESS,2025-10-30 23:02:37
4105,4105,565.24,Card,FAILED,2026-01-18 08:56:23
4106,4106,705.4,Cash,FAILED,2026-03-28 21:18:04
4107,4107,421.59,Cash,FAILED,2026-04-19 02:36:34
4108,4108,303.69,Cash,SUCCESS,2025-11-28 14:51:07
4109,4109,515.7,Card,SUCCESS,2026-06-22 01:35:16
4110,4110,58.84,Card,FAILED,2026-02-11 03:27:45
4111,4111,508.4,Card,SUCCESS,2026-01-25 08:32:41
4112,4112,353.25,Card,FAILED,2026-05-13 17:05:57
4113,4113,166.01,Card,SUCCESS,2026-03-29 22:45:13
4114,4114,463.58,Card,SUCCESS,2025-08-14 09:40:32
4115,4115,621.3,UPI,SUCCESS,2026-01-28 03:12:40
4116,4116,62.53,Card,SUCCESS,2026-07-13 18:45:37
4117,4117,531.55,Card,FAILED,2025-10-21 01:12:43
4118,4118,163.07,Card,FAILED,2026-04-15 05:33:54
4119,4119,377.7,UPI,SUCCESS,2025-09-14 16:34:46
4120,4120,127.04,Cash,SUCCESS,2026-03-25 20:49:05
4121,4121,132.52,UPI,SUCCESS,2025-12-28 19:24:29
4122,4122,407.69,Card,SUCCESS,2025-10-05 17:58:54
4123,4123,155.61,Card,SUCCESS,2025-08-14 02:16:28
4124,4124,626.19,Cash,SUCCESS,2026-05-25 00:00:04
4125,4125,388.8,UPI,SUCCESS,2026-02-26 12:02:47
4126,4126,428.62,Cash,SUCCESS,2025-10-06 21:04:47
4127,4127,61.69,Cash,FAILED,2025-10-26 17:45:26
4128,4128,192.13,Card,SUCCESS,2026-07-04 04:34:11
4129,4129,562.05,Cash,SUCCESS,2025-12-28 18:47:39
4130,4130,367.85,UPI,SUCCESS,2026-07-20 03:00:15
4131,4131,236.76,Cash,FAILED,2026-04-28 08:55:08
4132,4132,515.2,UPI,SUCCESS,2026-01-24 02:04:23
4133,4133,616.27,UPI,SUCCESS,2025-08-07 23:13:24
4134,4134,135.68,UPI,FAILED,2025-10-01 13:31:23
4135,4135,426.28,Card,SUCCESS,2026-05-27 13:20:04
4136,4136,440.33,Card,SUCCESS,2026-03-15 12:52:01
4137,4137,363.67,UPI,SUCCESS,2025-10-27 06:46:57
4138,4138,454.46,UPI,SUCCESS,2026-05-03 02:12:27
4139,4139,368.98,Cash,SUCCESS,2026-01-05 18:40:15
4140,4140,413.22,UPI,FAILED,2025-08-30 14:39:17
4141,4141,270.85,UPI,SUCCESS,2026-03-27 10:58:05
4142,4142,611.64,Card,SUCCESS,2025-09-12 02:05:13
4143,4143,357.58,UPI,SUCCESS,2026-05-05 20:13:05
4144,4144,326.35,Card,SUCCESS,2025-10-08 23:43:06
4145,4145,245.86,Card,SUCCESS,2025-11-27 10:12:46
4146,4146,174.58,UPI,SUCCESS,2025-09-29 21:35:03
4147,4147,234.71,Cash,FAILED,2026-06-06 15:52:23
4148,4148,278.25,Cash,SUCCESS,2025-09-28 16:53:44
4149,4149,210.26,Cash,SUCCESS,2026-03-25 20:00:43
4150,4150,474.18,Cash,SUCCESS,2025-11-27 08:42:02
4151,4151,295.4,Cash,SUCCESS,2026-03-30 21:54:00
4152,4152,424.96,Card,SUCCESS,2026-01-03 22:54:58
4153,4153,454.53,Cash,SUCCESS,2025-10-11 01:05:40
4154,4154,578.67,UPI,FAILED,2026-04-05 21:13:04
4155,4155,211.64,UPI,SUCCESS,2025-09-22 19:14:54
4156,4156,130.15,Cash,SUCCESS,2026-07-18 05:32:03
4157,4157,207.5,Card,FAILED,2026-07-09 23:24:13
4158,4158,262.48,Card,SUCCESS,2025-11-09 20:30:24
4159,4159,129.28,UPI,FAILED,2026-05-27 07:30:18
4160,4160,364.25,UPI,SUCCESS,2026-06-14 12:22:12
4161,4161,211.1,Card,SUCCESS,2026-07-07 08:38:44
4162,4162,299.66,Card,SUCCESS,2025-09-02 08:58:12
4163,4163,331.55,Cash,FAILED,2025-08-03 04:50:18
4164,4164,296.71,Card,SUCCESS,2025-08-07 22:18:56
4165,4165,234.26,Cash,SUCCESS,2025-12-19 22:36:35
4166,4166,254.53,Cash,SUCCESS,2025-08-16 20:33:43
4167,4167,186.76,Card,SUCCESS,2026-02-05 13:28:25
4168,4168,99.95,UPI,SUCCESS,2025-08-22 07:04:00
4169,4169,404.98,UPI,SUCCESS,2025-08-27 12:03:24
4170,4170,34.94,Card,FAILED,2026-05-08 08:24:37
4171,4171,323.97,UPI,SUCCESS,2026-07-14 00:38:56
4172,4172,583.52,Card,SUCCESS,2026-01-13 21:47:39
4173,4173,408.48,UPI,SUCCESS,2025-09-26 09:13:01
4174,4174,473.81,UPI,SUCCESS,2026-01-20 13:05:37
4175,4175,201.75,Card,SUCCESS,2026-03-03 05:52:43
4176,4176,210.7,Cash,SUCCESS,2025-12-10 03:30:06
4177,4177,605.57,Card,FAILED,2026-06-14 11:26:57
4178,4178,207.94,UPI,FAILED,2026-07-05 21:32:56
4179,4179,302.48,Cash,SUCCESS,2026-04-17 20:14:34
4180,4180,302.98,UPI,SUCCESS,2026-03-07 20:49:45
4181,4181,319.45,UPI,FAILED,2026-03-28 12:27:58
4182,4182,569.69,Cash,SUCCESS,2025-11-03 14:37:51
4183,4183,431.52,UPI,SUCCESS,2025-10-13 01:16:54
4184,4184,55.36,Card,FAILED,2025-08-16 17:20:39
4185,4185,190.9,Cash,SUCCESS,2026-01-17 10:51:00
4186,4186,46.76,Card,FAILED,2026-07-20 19:32:14
4187,4187,431.14,Card,FAILED,2026-01-05 02:25:21
4188,4188,100.06,UPI,SUCCESS,2026-07-13 14:22:39
4189,4189,58.44,Cash,SUCCESS,2025-08-08 08:34:19
